name,,count
Mexico,786392.5,55203918.5
Mexico,209741,55203918.5
Mexico,144464.5,55203918.5
Mexico,33892.5,55203918.5
Mexico,39492.5,55203918.5
Mexico,216004,55203918.5
Mexico,24036,55203918.5
Mexico,67634,55203918.5
Mexico,736138.5,55203918.5
Mexico,180626,55203918.5
Mexico,834033,55203918.5
Mexico,695734.5,55203918.5
Mexico,99402,55203918.5
Mexico,554373,55203918.5
Mexico,84496.5,55203918.5
Mexico,834852,55203918.5
Mexico,451394.5,55203918.5
Mexico,255152.5,55203918.5
Mexico,175261,55203918.5
Mexico,204048.5,55203918.5
Mexico,396647,55203918.5
Mexico,1301313,55203918.5
Mexico,1464728.5,55203918.5
Mexico,750633.5,55203918.5
Mexico,361460.5,55203918.5
Mexico,578351.5,55203918.5
Mexico,683860,55203918.5
Mexico,573638,55203918.5
Mexico,473719,55203918.5
Mexico,489452.5,55203918.5
Mexico,841087.5,55203918.5
Mexico,2919294.5,55203918.5
Mexico,1793549.5,55203918.5
Mexico,2417437,55203918.5
Mexico,14919501,55203918.5
Moldova,23254,1006387
Moldova,135022.5,1006387
Moldova,48949.5,1006387
Moldova,137097,1006387
Moldova,662064,1006387
Monaco,36371,36371
Mongolia,24235,1375405
Mongolia,17738,1375405
Mongolia,18056,1375405
Mongolia,31667,1375405
Mongolia,3726,1375405
Mongolia,10,1375405
Mongolia,8776,1375405
Mongolia,12433.5,1375405
Mongolia,26252,1375405
Mongolia,8056,1375405
Mongolia,32488,1375405
Mongolia,24608.5,1375405
Mongolia,31940.5,1375405
Mongolia,17348,1375405
Mongolia,2984,1375405
Mongolia,74738,1375405
Mongolia,16074,1375405
Mongolia,28053,1375405
Mongolia,15805,1375405
Mongolia,13491,1375405
Mongolia,26596.5,1375405
Mongolia,33376,1375405
Mongolia,79647,1375405
Mongolia,827306,1375405
Montenegro,141161.5,141161.5
Morocco,207676.5,11598629.5
Morocco,114688,11598629.5
Morocco,170761.5,11598629.5
Morocco,64171,11598629.5
Morocco,459178,11598629.5
Morocco,140415,11598629.5
Morocco,228489,11598629.5
Morocco,621666.5,11598629.5
Morocco,56398.5,11598629.5
Morocco,164009.5,11598629.5
Morocco,10,11598629.5
Morocco,100,11598629.5
Morocco,63396,11598629.5
Morocco,6597,11598629.5
Morocco,719208,11598629.5
Morocco,752031.5,11598629.5
Morocco,106748,11598629.5
Morocco,48149,11598629.5
Morocco,82146,11598629.5
Morocco,407322,11598629.5
Morocco,320819.5,11598629.5
Morocco,182224.5,11598629.5
Morocco,983445.5,11598629.5
Morocco,1680376.5,11598629.5
Morocco,855648,11598629.5
Morocco,3162954.5,11598629.5
Mozambique,40536.5,4482436
Mozambique,3065,4482436
Mozambique,3713.5,4482436
Mozambique,393,4482436
Mozambique,49041,4482436
Mozambique,27909,4482436
Mozambique,8762,4482436
Mozambique,68204.5,4482436
Mozambique,3310.5,4482436
Mozambique,13095,4482436
Mozambique,634.5,4482436
Mozambique,201,4482436
Mozambique,75217.5,4482436
Mozambique,556,4482436
Mozambique,68984,4482436
Mozambique,6945,4482436
Mozambique,112881.5,4482436
Mozambique,602,4482436
Mozambique,1210,4482436
Mozambique,177,4482436
Mozambique,503368,4482436
Mozambique,242538.5,4482436
Mozambique,94333.5,4482436
Mozambique,57835,4482436
Mozambique,40700.5,4482436
Mozambique,94830,4482436
Mozambique,122183,4482436
Mozambique,109690,4482436
Mozambique,386185.5,4482436
Mozambique,128085.5,4482436
Mozambique,179032.5,4482436
Mozambique,212212.5,4482436
Mozambique,507196.5,4482436
Mozambique,1318806.5,4482436
Myanmar,17293,9139989.5
Myanmar,50000,9139989.5
Myanmar,20000,9139989.5
Myanmar,160115,9139989.5
Myanmar,78739,9139989.5
Myanmar,152762.5,9139989.5
Myanmar,107753.5,9139989.5
Myanmar,105590.5,9139989.5
Myanmar,35992.5,9139989.5
Myanmar,120711.5,9139989.5
Myanmar,50798,9139989.5
Myanmar,400249,9139989.5
Myanmar,4261,9139989.5
Myanmar,45555,9139989.5
Myanmar,1667,9139989.5
Myanmar,63177,9139989.5
Myanmar,36172,9139989.5
Myanmar,157837.5,9139989.5
Myanmar,216014.5,9139989.5
Myanmar,48446.5,9139989.5
Myanmar,104507.5,9139989.5
Myanmar,85016.5,9139989.5
Myanmar,125355.5,9139989.5
Myanmar,48591,9139989.5
Myanmar,141497.5,9139989.5
Myanmar,81758.5,9139989.5
Myanmar,264347,9139989.5
Myanmar,37652,9139989.5
Myanmar,124833.5,9139989.5
Myanmar,111463.5,9139989.5
Myanmar,114997,9139989.5
Myanmar,204116.5,9139989.5
Myanmar,220009,9139989.5
Myanmar,1167000,9139989.5
Myanmar,178387.5,9139989.5
Myanmar,562412,9139989.5
Myanmar,3694910,9139989.5
Namibia,11547,653909
Namibia,6898,653909
Namibia,4562,653909
Namibia,16321,653909
Namibia,5071.5,653909
Namibia,8122,653909
Namibia,7223,653909
Namibia,12670,653909
Namibia,23298,653909
Namibia,6363.5,653909
Namibia,4857,653909
Namibia,5393.5,653909
Namibia,19691,653909
Namibia,23019.5,653909
Namibia,7540.5,653909
Namibia,425,653909
Namibia,21748.5,653909
Namibia,16823.5,653909
Namibia,2329,653909
Namibia,27269,653909
Namibia,17343,653909
Namibia,43485,653909
Namibia,13574.5,653909
Namibia,14216,653909
Namibia,49504.5,653909
Namibia,265464,653909
Namibia,19149.5,653909
Nepal,15000,2127321
Nepal,23296,2127321
Nepal,9073,2127321
Nepal,63367,2127321
Nepal,19014,2127321
Nepal,92294,2127321
Nepal,15000,2127321
Nepal,15000,2127321
Nepal,33061,2127321
Nepal,17491,2127321
Nepal,191208.5,2127321
Nepal,158554.5,2127321
Nepal,64400,2127321
Nepal,133238,2127321
Nepal,182324,2127321
Nepal,200000,2127321
Nepal,895000,2127321
Netherlands,62237,4599255
Netherlands,141674,4599255
Netherlands,122378,4599255
Netherlands,111805,4599255
Netherlands,46485,4599255
Netherlands,134520,4599255
Netherlands,303836.5,4599255
Netherlands,108601,4599255
Netherlands,198941,4599255
Netherlands,478224,4599255
Netherlands,248773.5,4599255
Netherlands,801599.5,4599255
Netherlands,953862.5,4599255
Netherlands,886318,4599255
New Caledonia,89742.5,89742.5
New Zealand,9419,2895421
New Zealand,34591,2895421
New Zealand,16720.5,2895421
New Zealand,18764,2895421
New Zealand,83400,2895421
New Zealand,184815.5,2895421
New Zealand,20665,2895421
New Zealand,8895,2895421
New Zealand,7169,2895421
New Zealand,46289.5,2895421
New Zealand,1899,2895421
New Zealand,2139,2895421
New Zealand,6628,2895421
New Zealand,66551.5,2895421
New Zealand,35866.5,2895421
New Zealand,39107,2895421
New Zealand,30857.5,2895421
New Zealand,51497.5,2895421
New Zealand,17480.5,2895421
New Zealand,84730,2895421
New Zealand,23306,2895421
New Zealand,37133,2895421
New Zealand,53299.5,2895421
New Zealand,5332,2895421
New Zealand,37135.5,2895421
New Zealand,56787,2895421
New Zealand,336141.5,2895421
New Zealand,112145,2895421
New Zealand,23056.5,2895421
New Zealand,92438.5,2895421
New Zealand,296300,2895421
New Zealand,295351.5,2895421
New Zealand,759510,2895421
Nicaragua,20316,1963927.5
Nicaragua,33928,1963927.5
Nicaragua,13451,1963927.5
Nicaragua,29507,1963927.5
Nicaragua,51073,1963927.5
Nicaragua,130113,1963927.5
Nicaragua,5032,1963927.5
Nicaragua,102130.5,1963927.5
Nicaragua,21572,1963927.5
Nicaragua,35451,1963927.5
Nicaragua,31117,1963927.5
Nicaragua,863,1963927.5
Nicaragua,97314,1963927.5
Nicaragua,132705,1963927.5
Nicaragua,106514.5,1963927.5
Nicaragua,38318,1963927.5
Nicaragua,154489.5,1963927.5
Nicaragua,40033,1963927.5
Nicaragua,920000,1963927.5
Niger,13291.5,1767571.5
Niger,29394.5,1767571.5
Niger,13812,1767571.5
Niger,14001,1767571.5
Niger,56677.5,1767571.5
Niger,19954,1767571.5
Niger,29468,1767571.5
Niger,15318,1767571.5
Niger,46481.5,1767571.5
Niger,90000,1767571.5
Niger,10,1767571.5
Niger,198021,1767571.5
Niger,98190.5,1767571.5
Niger,210891,1767571.5
Niger,828895.5,1767571.5
Niger,103165.5,1767571.5
Nigeria,264662,31019153
Nigeria,495756,31019153
Nigeria,215038,31019153
Nigeria,17129,31019153
Nigeria,255895,31019153
Nigeria,208688.5,31019153
Nigeria,98071,31019153
Nigeria,64619.5,31019153
Nigeria,86410,31019153
Nigeria,874385,31019153
Nigeria,34911,31019153
Nigeria,9351,31019153
Nigeria,68220,31019153
Nigeria,354656.5,31019153
Nigeria,74380.5,31019153
Nigeria,103773,31019153
Nigeria,62144,31019153
Nigeria,172752.5,31019153
Nigeria,441231,31019153
Nigeria,204501,31019153
Nigeria,420594,31019153
Nigeria,899965.5,31019153
Nigeria,200912,31019153
Nigeria,256444,31019153
Nigeria,446749,31019153
Nigeria,482365,31019153
Nigeria,408245,31019153
Nigeria,475016.5,31019153
Nigeria,400828.5,31019153
Nigeria,73374,31019153
Nigeria,87912.5,31019153
Nigeria,244350.5,31019153
Nigeria,260312,31019153
Nigeria,19249,31019153
Nigeria,235424,31019153
Nigeria,111017,31019153
Nigeria,52650.5,31019153
Nigeria,71895,31019153
Nigeria,79470.5,31019153
Nigeria,77056.5,31019153
Nigeria,158643,31019153
Nigeria,432149,31019153
Nigeria,185925,31019153
Nigeria,82481,31019153
Nigeria,74825.5,31019153
Nigeria,82733.5,31019153
Nigeria,102340.5,31019153
Nigeria,25792,31019153
Nigeria,214710,31019153
Nigeria,45173,31019153
Nigeria,701742,31019153
Nigeria,249038,31019153
Nigeria,754836.5,31019153
Nigeria,737068.5,31019153
Nigeria,92253,31019153
Nigeria,929013,31019153
Nigeria,704230,31019153
Nigeria,1020000,31019153
Nigeria,245367.5,31019153
Nigeria,2221285,31019153
Nigeria,595063.5,31019153
Nigeria,683064.5,31019153
Nigeria,1191296.5,31019153
Nigeria,688862,31019153
Nigeria,648019.5,31019153
Nigeria,869067.5,31019153
Nigeria,3140000,31019153
Nigeria,4733768,31019153
North Korea,154942,8346142
North Korea,19463,8346142
North Korea,44176,8346142
North Korea,34993.5,8346142
North Korea,73619,8346142
North Korea,305333.5,8346142
North Korea,7786,8346142
North Korea,186827,8346142
North Korea,400629,8346142
North Korea,3839,8346142
North Korea,66260,8346142
North Korea,66721,8346142
North Korea,223313.5,8346142
North Korea,82408.5,8346142
North Korea,50942.5,8346142
North Korea,44097.5,8346142
North Korea,254522,8346142
North Korea,548702,8346142
North Korea,1884,8346142
North Korea,85417,8346142
North Korea,227461,8346142
North Korea,791000,8346142
North Korea,499807,8346142
North Korea,187270,8346142
North Korea,595670.5,8346142
North Korea,322425,8346142
North Korea,167234,8346142
North Korea,2899398.5,8346142
Northern Cyprus,26701,59717.5
Northern Cyprus,33016.5,59717.5
Northern Mariana Islands,1764,1764
Norway,30916,2045057
Norway,5571,2045057
Norway,1965,2045057
Norway,113659,2045057
Norway,29479,2045057
Norway,38914,2045057
Norway,3611,2045057
Norway,20157.5,2045057
Norway,2615,2045057
Norway,19203,2045057
Norway,45377,2045057
Norway,46911,2045057
Norway,85437.5,2045057
Norway,35696.5,2045057
Norway,11193.5,2045057
Norway,4197,2045057
Norway,19131,2045057
Norway,19236.5,2045057
Norway,31383.5,2045057
Norway,36219.5,2045057
Norway,136999,2045057
Norway,73330,2045057
Norway,9035,2045057
Norway,12077,2045057
Norway,5139,2045057
Norway,16171.5,2045057
Norway,19319,2045057
Norway,2728,2045057
Norway,58292,2045057
Norway,9967,2045057
Norway,48900.5,2045057
Norway,144336,2045057
Norway,200389.5,2045057
Norway,707500,2045057
Oman,32862.5,1488190.5
Oman,1485.5,1488190.5
Oman,1120,1488190.5
Oman,101640,1488190.5
Oman,183508.5,1488190.5
Oman,129811.5,1488190.5
Oman,237816,1488190.5
Oman,70429.5,1488190.5
Oman,68738,1488190.5
Oman,660779,1488190.5
Pakistan,55685,40024188.5
Pakistan,477396,40024188.5
Pakistan,361303,40024188.5
Pakistan,301506,40024188.5
Pakistan,235695,40024188.5
Pakistan,201781,40024188.5
Pakistan,353203,40024188.5
Pakistan,66486,40024188.5
Pakistan,247227,40024188.5
Pakistan,1032323.5,40024188.5
Pakistan,300424,40024188.5
Pakistan,37632.5,40024188.5
Pakistan,69446.5,40024188.5
Pakistan,124196.5,40024188.5
Pakistan,290643,40024188.5
Pakistan,35406,40024188.5
Pakistan,223648,40024188.5
Pakistan,341210,40024188.5
Pakistan,542603,40024188.5
Pakistan,236093,40024188.5
Pakistan,189876,40024188.5
Pakistan,229504,40024188.5
Pakistan,586209.5,40024188.5
Pakistan,66676.5,40024188.5
Pakistan,88568,40024188.5
Pakistan,111742.5,40024188.5
Pakistan,2561797.5,40024188.5
Pakistan,1800550.5,40024188.5
Pakistan,552607,40024188.5
Pakistan,286046,40024188.5
Pakistan,417767,40024188.5
Pakistan,1860310,40024188.5
Pakistan,1448735.5,40024188.5
Pakistan,750837.5,40024188.5
Pakistan,364033,40024188.5
Pakistan,690800,40024188.5
Pakistan,1479615,40024188.5
Pakistan,1422665,40024188.5
Pakistan,1260886.5,40024188.5
Pakistan,6443944,40024188.5
Pakistan,11877109.5,40024188.5
Palau,11200,18226
Palau,7026,18226
Palestine,24599,895608.5
Palestine,220395.5,895608.5
Palestine,173153.5,895608.5
Palestine,477460.5,895608.5
Panama,10,1334332.5
Panama,20580,1334332.5
Panama,44024,1334332.5
Panama,955,1334332.5
Panama,6484,1334332.5
Panama,7442.5,1334332.5
Panama,9964,1334332.5
Panama,45655,1334332.5
Panama,1845,1334332.5
Panama,170488,1334332.5
Panama,62882,1334332.5
Panama,22971,1334332.5
Panama,96448,1334332.5
Panama,844584,1334332.5
Papua New Guinea,3958,713492
Papua New Guinea,11204,713492
Papua New Guinea,9383,713492
Papua New Guinea,5646,713492
Papua New Guinea,40266,713492
Papua New Guinea,5806,713492
Papua New Guinea,18847,713492
Papua New Guinea,15214,713492
Papua New Guinea,2338,713492
Papua New Guinea,5284.5,713492
Papua New Guinea,21685.5,713492
Papua New Guinea,230,713492
Papua New Guinea,11624,713492
Papua New Guinea,25192,713492
Papua New Guinea,871,713492
Papua New Guinea,21686.5,713492
Papua New Guinea,44721,713492
Papua New Guinea,17109,713492
Papua New Guinea,29101,713492
Papua New Guinea,46343.5,713492
Papua New Guinea,5894,713492
Papua New Guinea,103653.5,713492
Papua New Guinea,267434.5,713492
Paraguay,2250,2372271.5
Paraguay,21696,2372271.5
Paraguay,972,2372271.5
Paraguay,2755,2372271.5
Paraguay,15643,2372271.5
Paraguay,-99,2372271.5
Paraguay,473.5,2372271.5
Paraguay,2135,2372271.5
Paraguay,7351,2372271.5
Paraguay,385532,2372271.5
Paraguay,23805.5,2372271.5
Paraguay,7882,2372271.5
Paraguay,14480,2372271.5
Paraguay,1185,2372271.5
Paraguay,69693.5,2372271.5
Paraguay,5504,2372271.5
Paraguay,598,2372271.5
Paraguay,251813.5,2372271.5
Paraguay,14297,2372271.5
Paraguay,2475,2372271.5
Paraguay,1200,2372271.5
Paraguay,5000,2372271.5
Paraguay,13351,2372271.5
Paraguay,6490,2372271.5
Paraguay,3639,2372271.5
Paraguay,29774.5,2372271.5
Paraguay,28435,2372271.5
Paraguay,66029,2372271.5
Paraguay,11252.5,2372271.5
Paraguay,2788.5,2372271.5
Paraguay,2809,2372271.5
Paraguay,5306,2372271.5
Paraguay,53620.5,2372271.5
Paraguay,41157,2372271.5
Paraguay,9259,2372271.5
Paraguay,320872,2372271.5
Paraguay,940846.5,2372271.5
Peru,42270.5,15577990
Peru,9048,15577990
Peru,38993,15577990
Peru,5985,15577990
Peru,3695.5,15577990
Peru,8118,15577990
Peru,27421,15577990
Peru,511,15577990
Peru,26301.5,15577990
Peru,8754.5,15577990
Peru,13098,15577990
Peru,2308.5,15577990
Peru,9027.5,15577990
Peru,44572.5,15577990
Peru,15532,15577990
Peru,25906,15577990
Peru,33345,15577990
Peru,30561.5,15577990
Peru,67509.5,15577990
Peru,14422.5,15577990
Peru,7579.5,15577990
Peru,15811,15577990
Peru,60435,15577990
Peru,114496.5,15577990
Peru,53981,15577990
Peru,18695,15577990
Peru,20924.5,15577990
Peru,111350,15577990
Peru,12524.5,15577990
Peru,16033,15577990
Peru,5120,15577990
Peru,9184,15577990
Peru,12036.5,15577990
Peru,49171,15577990
Peru,13452,15577990
Peru,36138.5,15577990
Peru,46005,15577990
Peru,27352.5,15577990
Peru,15822.5,15577990
Peru,8602,15577990
Peru,23128.5,15577990
Peru,3195,15577990
Peru,10,15577990
Peru,10,15577990
Peru,10,15577990
Peru,40,15577990
Peru,17097.5,15577990
Peru,15534.5,15577990
Peru,6433.5,15577990
Peru,138608,15577990
Peru,10449,15577990
Peru,10599,15577990
Peru,11495,15577990
Peru,21057,15577990
Peru,22744,15577990
Peru,18601,15577990
Peru,6556,15577990
Peru,587083.5,15577990
Peru,234428,15577990
Peru,108071,15577990
Peru,936,15577990
Peru,153173.5,15577990
Peru,786231.5,15577990
Peru,47891.5,15577990
Peru,74760.5,15577990
Peru,105783,15577990
Peru,52349,15577990
Peru,53192,15577990
Peru,38610,15577990
Peru,74986.5,15577990
Peru,138832.5,15577990
Peru,153052,15577990
Peru,34223.5,15577990
Peru,7228,15577990
Peru,10,15577990
Peru,16403,15577990
Peru,42982,15577990
Peru,71538,15577990
Peru,23387,15577990
Peru,361199,15577990
Peru,775785,15577990
Peru,333406,15577990
Peru,304917,15577990
Peru,448174.5,15577990
Peru,394695,15577990
Peru,336661,15577990
Peru,261042.5,15577990
Peru,521046,15577990
Peru,263132,15577990
Peru,7385117,15577990
Philippines,6353,20950873.5
Philippines,206105,20950873.5
Philippines,159590,20950873.5
Philippines,95444,20950873.5
Philippines,183930,20950873.5
Philippines,220250,20950873.5
Philippines,265829,20950873.5
Philippines,163676,20950873.5
Philippines,224203.5,20950873.5
Philippines,2761720,20950873.5
Philippines,403064,20950873.5
Philippines,464599,20950873.5
Philippines,129964.5,20950873.5
Philippines,234548,20950873.5
Philippines,190557,20950873.5
Philippines,6726,20950873.5
Philippines,64983,20950873.5
Philippines,218,20950873.5
Philippines,320081,20950873.5
Philippines,115105,20950873.5
Philippines,48545,20950873.5
Philippines,730587,20950873.5
Philippines,91880.5,20950873.5
Philippines,147882,20950873.5
Philippines,458283,20950873.5
Philippines,314493,20950873.5
Philippines,330939,20950873.5
Philippines,229476,20950873.5
Philippines,55015,20950873.5
Philippines,861824.5,20950873.5
Philippines,615311.5,20950873.5
Philippines,154576.5,20950873.5
Philippines,360269,20950873.5
Philippines,744308,20950873.5
Philippines,806817,20950873.5
Philippines,387681,20950873.5
Philippines,1307252,20950873.5
Philippines,7088787.5,20950873.5
Poland,179236.5,10328576.5
Poland,124332,10328576.5
Poland,78302,10328576.5
Poland,425716.5,10328576.5
Poland,129544,10328576.5
Poland,107450,10328576.5
Poland,51312.5,10328576.5
Poland,284197,10328576.5
Poland,622471,10328576.5
Poland,390241.5,10328576.5
Poland,113865.5,10328576.5
Poland,597174.5,10328576.5
Poland,100964.5,10328576.5
Poland,366222,10328576.5
Poland,1527362,10328576.5
Poland,353252.5,10328576.5
Poland,212165.5,10328576.5
Poland,288722.5,10328576.5
Poland,358001,10328576.5
Poland,202034,10328576.5
Poland,758000,10328576.5
Poland,597915,10328576.5
Poland,755525,10328576.5
Poland,1704569.5,10328576.5
Portugal,54162,3879103.5
Portugal,45112,3879103.5
Portugal,15555,3879103.5
Portugal,28756,3879103.5
Portugal,55620,3879103.5
Portugal,15581,3879103.5
Portugal,29385,3879103.5
Portugal,34375,3879103.5
Portugal,33479,3879103.5
Portugal,32111,3879103.5
Portugal,26364,3879103.5
Portugal,17001,3879103.5
Portugal,504326,3879103.5
Portugal,21219,3879103.5
Portugal,6591.5,3879103.5
Portugal,11136.5,3879103.5
Portugal,49856.5,3879103.5
Portugal,31259,3879103.5
Portugal,97856.5,3879103.5
Portugal,117542,3879103.5
Portugal,793316.5,3879103.5
Portugal,152807,3879103.5
Portugal,40791,3879103.5
Portugal,1664901,3879103.5
Puerto Rico,156484,1837905
Puerto Rico,184993,1837905
Puerto Rico,59312.5,1837905
Puerto Rico,1437115.5,1837905
Qatar,1090655,1090655
Romania,97179,7552473.5
Romania,78988,7552473.5
Romania,49346,7552473.5
Romania,88435,7552473.5
Romania,69067,7552473.5
Romania,52693,7552473.5
Romania,66085,7552473.5
Romania,81318,7552473.5
Romania,67802,7552473.5
Romania,63232,7552473.5
Romania,112490,7552473.5
Romania,107558,7552473.5
Romania,60677,7552473.5
Romania,40004.5,7552473.5
Romania,102688,7552473.5
Romania,213569,7552473.5
Romania,69225,7552473.5
Romania,104462,7552473.5
Romania,89381.5,7552473.5
Romania,159338,7552473.5
Romania,210222,7552473.5
Romania,153729.5,7552473.5
Romania,96865.5,7552473.5
Romania,130826,7552473.5
Romania,302621.5,7552473.5
Romania,92636.5,7552473.5
Romania,301143.5,7552473.5
Romania,71195.5,7552473.5
Romania,82276,7552473.5
Romania,309575,7552473.5
Romania,113359,7552473.5
Romania,134630,7552473.5
Romania,148148,7552473.5
Romania,169345,7552473.5
Romania,293566,7552473.5
Romania,230696.5,7552473.5
Romania,185532,7552473.5
Romania,299444.5,7552473.5
Romania,285112.5,7552473.5
Romania,325914,7552473.5
Romania,1842097,7552473.5
Russia,93357,74380224.5
Russia,14538,74380224.5
Russia,143377,74380224.5
Russia,43262.5,74380224.5
Russia,59158.5,74380224.5
Russia,86245.5,74380224.5
Russia,132337,74380224.5
Russia,134362.5,74380224.5
Russia,297,74380224.5
Russia,660,74380224.5
Russia,10,74380224.5
Russia,570,74380224.5
Russia,42356.5,74380224.5
Russia,46709,74380224.5
Russia,64046.5,74380224.5
Russia,18266,74380224.5
Russia,27479,74380224.5
Russia,180938.5,74380224.5
Russia,43052.5,74380224.5
Russia,33363.5,74380224.5
Russia,59585.5,74380224.5
Russia,91874,74380224.5
Russia,62487,74380224.5
Russia,126038,74380224.5
Russia,62830,74380224.5
Russia,50254,74380224.5
Russia,36355,74380224.5
Russia,115803.5,74380224.5
Russia,130123.5,74380224.5
Russia,72221,74380224.5
Russia,107047.5,74380224.5
Russia,130324.5,74380224.5
Russia,106844.5,74380224.5
Russia,254960,74380224.5
Russia,159470.5,74380224.5
Russia,69037.5,74380224.5
Russia,82769.5,74380224.5
Russia,59194,74380224.5
Russia,74591.5,74380224.5
Russia,73394,74380224.5
Russia,9803.5,74380224.5
Russia,41301.5,74380224.5
Russia,272,74380224.5
Russia,43163.5,74380224.5
Russia,70518,74380224.5
Russia,44635,74380224.5
Russia,17001,74380224.5
Russia,93364,74380224.5
Russia,64995,74380224.5
Russia,87793,74380224.5
Russia,15480.5,74380224.5
Russia,24160.5,74380224.5
Russia,33562,74380224.5
Russia,11562,74380224.5
Russia,71555.5,74380224.5
Russia,64878,74380224.5
Russia,77915.5,74380224.5
Russia,43663.5,74380224.5
Russia,20571,74380224.5
Russia,34819,74380224.5
Russia,90278.5,74380224.5
Russia,51877,74380224.5
Russia,88655.5,74380224.5
Russia,171589,74380224.5
Russia,132067,74380224.5
Russia,461086,74380224.5
Russia,50338.5,74380224.5
Russia,53362,74380224.5
Russia,85384,74380224.5
Russia,112632,74380224.5
Russia,108047.5,74380224.5
Russia,83109,74380224.5
Russia,87164,74380224.5
Russia,5870,74380224.5
Russia,39815.5,74380224.5
Russia,17638.5,74380224.5
Russia,60806.5,74380224.5
Russia,20087,74380224.5
Russia,9856.5,74380224.5
Russia,33865,74380224.5
Russia,22559.5,74380224.5
Russia,10561,74380224.5
Russia,411,74380224.5
Russia,20301,74380224.5
Russia,56721,74380224.5
Russia,40734.5,74380224.5
Russia,25917.5,74380224.5
Russia,10,74380224.5
Russia,10,74380224.5
Russia,298,74380224.5
Russia,9689.5,74380224.5
Russia,15985.5,74380224.5
Russia,10,74380224.5
Russia,12139.5,74380224.5
Russia,32796,74380224.5
Russia,97397,74380224.5
Russia,21971,74380224.5
Russia,10,74380224.5
Russia,486,74380224.5
Russia,6705.5,74380224.5
Russia,24732.5,74380224.5
Russia,38997.5,74380224.5
Russia,101153,74380224.5
Russia,341000,74380224.5
Russia,28070.5,74380224.5
Russia,35220.5,74380224.5
Russia,55,74380224.5
Russia,1861,74380224.5
Russia,5757,74380224.5
Russia,492,74380224.5
Russia,2248,74380224.5
Russia,40166.5,74380224.5
Russia,15731,74380224.5
Russia,46934.5,74380224.5
Russia,22949,74380224.5
Russia,57229,74380224.5
Russia,32591.5,74380224.5
Russia,45366.5,74380224.5
Russia,50793,74380224.5
Russia,22924,74380224.5
Russia,90123.5,74380224.5
Russia,37124.5,74380224.5
Russia,60885,74380224.5
Russia,54299,74380224.5
Russia,44461,74380224.5
Russia,49118.5,74380224.5
Russia,28961,74380224.5
Russia,38093.5,74380224.5
Russia,32666,74380224.5
Russia,25781.5,74380224.5
Russia,235457.5,74380224.5
Russia,60356,74380224.5
Russia,50531,74380224.5
Russia,31425,74380224.5
Russia,24973,74380224.5
Russia,21785,74380224.5
Russia,45839,74380224.5
Russia,35637.5,74380224.5
Russia,265606.5,74380224.5
Russia,203874.5,74380224.5
Russia,33578,74380224.5
Russia,313733.5,74380224.5
Russia,33852,74380224.5
Russia,66236,74380224.5
Russia,16093.5,74380224.5
Russia,94212,74380224.5
Russia,46451,74380224.5
Russia,87497.5,74380224.5
Russia,250017.5,74380224.5
Russia,48043,74380224.5
Russia,172855,74380224.5
Russia,131871,74380224.5
Russia,52277.5,74380224.5
Russia,24499.5,74380224.5
Russia,54739,74380224.5
Russia,47809.5,74380224.5
Russia,206203.5,74380224.5
Russia,32726.5,74380224.5
Russia,44933,74380224.5
Russia,34884.5,74380224.5
Russia,82613,74380224.5
Russia,9960.5,74380224.5
Russia,40096.5,74380224.5
Russia,306022.5,74380224.5
Russia,57327.5,74380224.5
Russia,37993.5,74380224.5
Russia,200131,74380224.5
Russia,38633.5,74380224.5
Russia,32045,74380224.5
Russia,81689.5,74380224.5
Russia,53111.5,74380224.5
Russia,51594,74380224.5
Russia,191813.5,74380224.5
Russia,44024,74380224.5
Russia,62368.5,74380224.5
Russia,76591.5,74380224.5
Russia,303304.5,74380224.5
Russia,16560,74380224.5
Russia,93027,74380224.5
Russia,30263,74380224.5
Russia,36009,74380224.5
Russia,30591.5,74380224.5
Russia,31221,74380224.5
Russia,46330.5,74380224.5
Russia,153060,74380224.5
Russia,129109,74380224.5
Russia,13578.5,74380224.5
Russia,54696,74380224.5
Russia,48667.5,74380224.5
Russia,111648,74380224.5
Russia,57674.5,74380224.5
Russia,61826,74380224.5
Russia,122170,74380224.5
Russia,69919,74380224.5
Russia,35936,74380224.5
Russia,27107,74380224.5
Russia,35944.5,74380224.5
Russia,148834.5,74380224.5
Russia,46268,74380224.5
Russia,10006,74380224.5
Russia,67303.5,74380224.5
Russia,10,74380224.5
Russia,300,74380224.5
Russia,48488,74380224.5
Russia,159551,74380224.5
Russia,24270,74380224.5
Russia,10020.5,74380224.5
Russia,40661.5,74380224.5
Russia,8319,74380224.5
Russia,29082,74380224.5
Russia,28015.5,74380224.5
Russia,301753,74380224.5
Russia,176598.5,74380224.5
Russia,42706,74380224.5
Russia,32401,74380224.5
Russia,39194.5,74380224.5
Russia,27035,74380224.5
Russia,48525,74380224.5
Russia,56084,74380224.5
Russia,30438.5,74380224.5
Russia,11466.5,74380224.5
Russia,40208.5,74380224.5
Russia,92622.5,74380224.5
Russia,43098,74380224.5
Russia,91248,74380224.5
Russia,93352,74380224.5
Russia,49011.5,74380224.5
Russia,35225,74380224.5
Russia,44291.5,74380224.5
Russia,25155,74380224.5
Russia,5564,74380224.5
Russia,27274,74380224.5
Russia,39710,74380224.5
Russia,84762,74380224.5
Russia,46400,74380224.5
Russia,648622,74380224.5
